Date Time, Water Level, Sigma, O or I (for verified), F, R, L, Quality 
2023-09-25 12:42,245.125,0.036,0,0,0,0,v
2023-09-25 12:48,245.125,0.036,0,0,0,0,v
2023-09-25 12:54,245.131,0.036,0,0,0,0,v
2023-09-25 13:00,245.135,0.039,0,0,0,0,v
2023-09-25 13:06,245.135,0.033,0,0,0,0,v
2023-09-25 13:12,245.115,0.036,0,0,0,0,v
2023-09-25 13:18,245.102,0.036,0,0,0,0,v
2023-09-25 13:24,245.112,0.036,0,0,0,0,v
2023-09-25 13:30,245.131,0.036,0,0,0,0,v
2023-09-25 13:36,245.131,0.036,0,0,0,0,v
2023-09-25 13:42,245.131,0.036,0,0,0,0,v
2023-09-25 13:48,245.125,0.039,0,0,0,0,v
2023-09-25 13:54,245.118,0.036,0,0,0,0,v
2023-09-25 14:00,245.108,0.036,0,0,0,0,v
2023-09-25 14:06,245.098,0.036,0,0,0,0,v
2023-09-25 14:12,245.092,0.036,0,0,0,0,v
2023-09-25 14:18,245.082,0.036,0,0,0,0,v
2023-09-25 14:24,245.085,0.033,0,0,0,0,v
2023-09-25 14:30,245.092,0.033,0,0,0,0,v
2023-09-25 14:36,245.072,0.033,0,0,0,0,v
2023-09-25 14:42,245.066,0.033,0,0,0,0,v
2023-09-25 14:48,245.052,0.030,0,0,0,0,v
2023-09-25 14:54,245.062,0.030,0,0,0,0,v
2023-09-25 15:00,245.082,0.030,0,0,0,0,v
2023-09-25 15:06,245.092,0.033,0,0,0,0,v
2023-09-25 15:12,245.098,0.033,0,0,0,0,v
2023-09-25 15:18,245.105,0.026,0,0,0,0,v
2023-09-25 15:24,245.105,0.033,0,0,0,0,v
2023-09-25 15:30,245.105,0.036,0,0,0,0,v
2023-09-25 15:36,245.105,0.033,0,0,0,0,v
2023-09-25 15:42,245.108,0.033,0,0,0,0,v
2023-09-25 15:48,245.125,0.033,0,0,0,0,v
2023-09-25 15:54,245.135,0.033,0,0,0,0,v
2023-09-25 16:00,245.138,0.030,0,0,0,0,v
2023-09-25 16:06,245.128,0.030,0,0,0,0,v
2023-09-25 16:12,245.125,0.030,0,0,0,0,v
2023-09-25 16:18,245.125,0.030,0,0,0,0,v
2023-09-25 16:24,245.121,0.033,0,0,0,0,v
2023-09-25 16:30,245.121,0.033,0,0,0,0,v
2023-09-25 16:36,245.131,0.030,0,0,0,0,v
2023-09-25 16:42,245.138,0.036,0,0,0,0,v
2023-09-25 16:48,245.151,0.033,0,0,0,0,v
2023-09-25 16:54,245.151,0.026,0,0,0,0,v
2023-09-25 17:00,245.154,0.026,0,0,0,0,v
2023-09-25 17:06,245.157,0.026,0,0,0,0,v
2023-09-25 17:12,245.135,0.036,0,0,0,0,v
2023-09-25 17:18,245.144,0.066,0,0,0,0,v
2023-09-25 17:24,245.157,0.033,0,0,0,0,v
2023-09-25 17:30,245.161,0.033,0,0,0,0,v
2023-09-25 17:36,245.164,0.030,0,0,0,0,v
2023-09-25 17:42,245.164,0.030,0,0,0,0,v
2023-09-25 17:48,245.157,0.030,0,0,0,0,v
2023-09-25 17:54,245.144,0.030,0,0,0,0,v
2023-09-25 18:00,245.125,0.000,0,0,0,0,v
2023-09-25 18:06,245.118,0.030,0,0,0,0,v
2023-09-25 18:12,245.115,0.030,0,0,0,0,v
2023-09-25 18:18,245.131,0.026,0,0,0,0,v
2023-09-25 18:24,245.138,0.026,0,0,0,0,v
2023-09-25 18:30,245.144,0.026,0,0,0,0,v
2023-09-25 18:36,245.131,0.075,0,0,0,0,v
2023-09-25 18:42,245.135,0.026,0,0,0,0,v
2023-09-25 18:48,245.131,0.023,0,0,0,0,v
2023-09-25 18:54,245.125,0.020,0,0,0,0,v
2023-09-25 19:00,245.125,0.026,0,0,0,0,v
2023-09-25 19:06,245.138,0.020,0,0,0,0,v
2023-09-25 19:12,245.144,0.020,0,0,0,0,v
2023-09-25 19:18,245.148,0.020,0,0,0,0,v
2023-09-25 19:24,245.154,0.020,0,0,0,0,v
2023-09-25 19:30,245.131,0.023,0,0,0,0,v
2023-09-25 19:36,245.128,0.052,0,0,0,0,v
2023-09-25 19:42,245.138,0.026,0,0,0,0,v
2023-09-25 19:48,245.135,0.043,0,0,0,0,v
2023-09-25 19:54,245.138,0.023,0,0,0,0,v
2023-09-25 20:00,245.154,0.020,0,0,0,0,v
2023-09-25 20:06,245.157,0.020,0,0,0,0,v
2023-09-25 20:12,245.157,0.020,0,0,0,0,v
2023-09-25 20:18,245.161,0.020,0,0,0,0,v
2023-09-25 20:24,245.157,0.020,0,0,0,0,v
2023-09-25 20:30,245.161,0.016,0,0,0,0,v
2023-09-25 20:36,245.167,0.020,0,0,0,0,v
2023-09-25 20:42,245.174,0.016,0,0,0,0,v
2023-09-25 20:48,245.164,0.020,0,0,0,0,v
2023-09-25 20:54,245.171,0.016,0,0,0,0,v
2023-09-25 21:00,245.171,0.023,0,0,0,0,v
2023-09-25 21:06,245.177,0.020,0,0,0,0,v
2023-09-25 21:12,245.177,0.020,0,0,0,0,v
2023-09-25 21:18,245.174,0.020,0,0,0,0,v
2023-09-25 21:24,245.180,0.023,0,0,0,0,v
2023-09-25 21:30,245.187,0.023,0,0,0,0,v
2023-09-25 21:36,245.184,0.026,0,0,0,0,v
2023-09-25 21:42,245.177,0.026,0,0,0,0,v
2023-09-25 21:48,245.177,0.030,0,0,0,0,v
2023-09-25 21:54,245.187,0.030,0,0,0,0,v
2023-09-25 22:00,245.177,0.026,0,0,0,0,v
2023-09-25 22:06,245.180,0.033,0,0,0,0,v
2023-09-25 22:12,245.174,0.033,0,0,0,0,v
2023-09-25 22:18,245.184,0.030,0,0,0,0,v
2023-09-25 22:24,245.194,0.039,0,0,0,0,v
2023-09-25 22:30,245.190,0.033,0,0,0,0,v
2023-09-25 22:36,245.190,0.033,0,0,0,0,v
2023-09-25 22:42,245.194,0.036,0,0,0,0,v
2023-09-25 22:48,245.200,0.039,0,0,0,0,v
2023-09-25 22:54,245.220,0.033,0,0,0,0,v
2023-09-25 23:00,245.187,0.033,0,0,0,0,v
2023-09-25 23:06,245.187,0.033,0,0,0,0,v
2023-09-25 23:12,245.213,0.033,0,0,0,0,v
2023-09-25 23:18,245.210,0.033,0,0,0,0,v
2023-09-25 23:24,245.203,0.033,0,0,0,0,v
2023-09-25 23:30,245.190,0.030,0,0,0,0,v
2023-09-25 23:36,245.180,0.033,0,0,0,0,v
2023-09-25 23:42,245.190,0.033,0,0,0,0,v
2023-09-25 23:48,245.180,0.030,0,0,0,0,v
2023-09-25 23:54,245.174,0.033,0,0,0,0,v
2023-09-26 00:00,245.180,0.030,0,0,0,0,v
2023-09-26 00:06,245.187,0.033,0,0,0,0,v
2023-09-26 00:12,245.200,0.033,0,0,0,0,v
2023-09-26 00:18,245.190,0.033,0,0,0,0,v
2023-09-26 00:24,245.164,0.033,0,0,0,0,v
2023-09-26 00:30,245.161,0.033,0,0,0,0,v
2023-09-26 00:36,245.161,0.033,0,0,0,0,v
2023-09-26 00:42,245.151,0.030,0,0,0,0,v
2023-09-26 00:48,245.161,0.026,0,0,0,0,v
2023-09-26 00:54,245.177,0.026,0,0,0,0,v
2023-09-26 01:00,245.180,0.020,0,0,0,0,v
2023-09-26 01:06,245.167,0.023,0,0,0,0,v
2023-09-26 01:12,245.151,0.023,0,0,0,0,v
2023-09-26 01:18,245.131,0.023,0,0,0,0,v
2023-09-26 01:24,245.138,0.020,0,0,0,0,v
2023-09-26 01:30,245.144,0.020,0,0,0,0,v
2023-09-26 01:36,245.151,0.020,0,0,0,0,v
2023-09-26 01:42,245.151,0.020,0,0,0,0,v
2023-09-26 01:48,245.154,0.016,0,0,0,0,v
2023-09-26 01:54,245.151,0.016,0,0,0,0,v
2023-09-26 02:00,245.141,0.016,0,0,0,0,v
2023-09-26 02:06,245.148,0.016,0,0,0,0,v
2023-09-26 02:12,245.157,0.013,0,0,0,0,v
2023-09-26 02:18,245.177,0.016,0,0,0,0,v
2023-09-26 02:24,245.184,0.016,0,0,0,0,v
2023-09-26 02:30,245.177,0.016,0,0,0,0,v
2023-09-26 02:36,245.174,0.013,0,0,0,0,v
2023-09-26 02:42,245.167,0.013,0,0,0,0,v
2023-09-26 02:48,245.167,0.016,0,0,0,0,v
2023-09-26 02:54,245.171,0.013,0,0,0,0,v
2023-09-26 03:00,245.177,0.016,0,0,0,0,v
2023-09-26 03:06,245.177,0.016,0,0,0,0,v
2023-09-26 03:12,245.184,0.013,0,0,0,0,v
2023-09-26 03:18,245.177,0.013,0,0,0,0,v
2023-09-26 03:24,245.174,0.016,0,0,0,0,v
2023-09-26 03:30,245.167,0.013,0,0,0,0,v
2023-09-26 03:36,245.184,0.013,0,0,0,0,v
2023-09-26 03:42,245.187,0.013,0,0,0,0,v
2023-09-26 03:48,245.187,0.013,0,0,0,0,v
2023-09-26 03:54,245.187,0.013,0,0,0,0,v
2023-09-26 04:00,245.184,0.013,0,0,0,0,v
2023-09-26 04:06,245.184,0.010,0,0,0,0,v
2023-09-26 04:12,245.180,0.013,0,0,0,0,v
2023-09-26 04:18,245.174,0.013,0,0,0,0,v
2023-09-26 04:24,245.174,0.013,0,0,0,0,v
2023-09-26 04:30,245.184,0.013,0,0,0,0,v
2023-09-26 04:36,245.187,0.010,0,0,0,0,v
2023-09-26 04:42,245.187,0.010,0,0,0,0,v
2023-09-26 04:48,245.177,0.010,0,0,0,0,v
2023-09-26 04:54,245.177,0.010,0,0,0,0,v
2023-09-26 05:00,245.180,0.010,0,0,0,0,v
2023-09-26 05:06,245.180,0.010,0,0,0,0,v
2023-09-26 05:12,245.177,0.007,0,0,0,0,v
2023-09-26 05:18,245.184,0.010,0,0,0,0,v
2023-09-26 05:24,245.177,0.010,0,0,0,0,v
2023-09-26 05:30,245.177,0.013,0,0,0,0,v
2023-09-26 05:36,245.167,0.010,0,0,0,0,v
2023-09-26 05:42,245.157,0.010,0,0,0,0,v
2023-09-26 05:48,245.164,0.013,0,0,0,0,v
2023-09-26 05:54,245.154,0.013,0,0,0,0,v
2023-09-26 06:00,245.151,0.013,0,0,0,0,v
2023-09-26 06:06,245.138,0.013,0,0,0,0,v
2023-09-26 06:12,245.131,0.013,0,0,0,0,v
2023-09-26 06:18,245.125,0.013,0,0,0,0,v
2023-09-26 06:24,245.121,0.010,0,0,0,0,v
2023-09-26 06:30,245.121,0.013,0,0,0,0,v
2023-09-26 06:36,245.121,0.013,0,0,0,0,v
2023-09-26 06:42,245.121,0.013,0,0,0,0,v
2023-09-26 06:48,245.121,0.013,0,0,0,0,v
2023-09-26 06:54,245.115,0.010,0,0,0,0,v
2023-09-26 07:00,245.112,0.010,0,0,0,0,v
2023-09-26 07:06,245.112,0.010,0,0,0,0,v
2023-09-26 07:12,245.128,0.010,0,0,0,0,v
2023-09-26 07:18,245.131,0.010,0,0,0,0,v
2023-09-26 07:24,245.131,0.000,0,0,0,0,v
2023-09-26 07:30,245.141,0.010,0,0,0,0,v
2023-09-26 07:36,245.138,0.010,0,0,0,0,v
2023-09-26 07:42,245.125,0.010,0,0,0,0,v
2023-09-26 07:48,245.112,0.010,0,0,0,0,v
2023-09-26 07:54,245.118,0.010,0,0,0,0,v
2023-09-26 08:00,245.125,0.010,0,0,0,0,v
2023-09-26 08:06,245.128,0.007,0,0,0,0,v
2023-09-26 08:12,245.128,0.007,0,0,0,0,v
2023-09-26 08:18,245.125,0.007,0,0,0,0,v
2023-09-26 08:24,245.128,0.007,0,0,0,0,v
2023-09-26 08:30,245.135,0.010,0,0,0,0,v
2023-09-26 08:36,245.138,0.007,0,0,0,0,v
2023-09-26 08:42,245.138,0.007,0,0,0,0,v
2023-09-26 08:48,245.148,0.007,0,0,0,0,v
2023-09-26 08:54,245.164,0.007,0,0,0,0,v
2023-09-26 09:00,245.171,0.007,0,0,0,0,v
2023-09-26 09:06,245.167,0.007,0,0,0,0,v
2023-09-26 09:12,245.161,0.007,0,0,0,0,v
2023-09-26 09:18,245.167,0.007,0,0,0,0,v
2023-09-26 09:24,245.171,0.007,0,0,0,0,v
2023-09-26 09:30,245.177,0.007,0,0,0,0,v
2023-09-26 09:36,245.177,0.007,0,0,0,0,v
2023-09-26 09:42,245.174,0.007,0,0,0,0,v
2023-09-26 09:48,245.184,0.007,0,0,0,0,v
2023-09-26 09:54,245.180,0.007,0,0,0,0,v
2023-09-26 10:00,245.171,0.000,0,0,0,0,v
2023-09-26 10:06,245.187,0.007,0,0,0,0,v
2023-09-26 10:12,245.177,0.000,0,0,0,0,v
2023-09-26 10:18,245.190,0.007,0,0,0,0,v
2023-09-26 10:24,245.180,0.007,0,0,0,0,v
2023-09-26 10:30,245.174,0.007,0,0,0,0,v
2023-09-26 10:36,245.167,0.010,0,0,0,0,v
2023-09-26 10:42,245.157,0.007,0,0,0,0,v
2023-09-26 10:48,245.151,0.007,0,0,0,0,v
2023-09-26 10:54,245.157,0.007,0,0,0,0,v
2023-09-26 11:00,245.161,0.010,0,0,0,0,v
2023-09-26 11:06,245.177,0.007,0,0,0,0,v
2023-09-26 11:12,245.174,0.007,0,0,0,0,v
2023-09-26 11:18,245.171,0.007,0,0,0,0,v
2023-09-26 11:24,245.171,0.013,0,0,0,0,v
2023-09-26 11:30,245.174,0.007,0,0,0,0,v
2023-09-26 11:36,245.177,0.007,0,0,0,0,v
2023-09-26 11:42,245.177,0.007,0,0,0,0,v
2023-09-26 11:48,245.177,0.007,0,0,0,0,v
2023-09-26 11:54,245.184,0.003,0,0,0,0,v
2023-09-26 12:00,245.177,0.007,0,0,0,0,v
2023-09-26 12:06,245.177,0.007,0,0,0,0,v
2023-09-26 12:12,245.167,0.013,0,0,0,0,v
2023-09-26 12:18,245.161,0.016,0,0,0,0,v
2023-09-26 12:24,245.167,0.020,0,0,0,0,v
2023-09-26 12:30,245.164,0.010,0,0,0,0,v
2023-09-26 12:36,245.164,0.010,0,0,0,0,v
2023-09-26 12:42,245.151,0.010,0,0,0,0,v
2023-09-26 12:48,245.148,0.016,0,0,0,0,v
2023-09-26 12:54,245.148,0.010,0,0,0,0,v
2023-09-26 13:00,245.148,0.007,0,0,0,0,v
2023-09-26 13:06,245.141,0.010,0,0,0,0,v
2023-09-26 13:12,245.141,0.007,0,0,0,0,v
2023-09-26 13:18,245.141,0.007,0,0,0,0,v
2023-09-26 13:24,245.138,0.023,0,0,0,0,v
2023-09-26 13:30,245.138,0.013,0,0,0,0,v
2023-09-26 13:36,245.128,0.030,0,0,0,0,v
2023-09-26 13:42,245.131,0.056,0,0,0,0,v
2023-09-26 13:48,245.135,0.013,0,0,0,0,v
2023-09-26 13:54,245.125,0.013,0,0,0,0,v
2023-09-26 14:00,245.128,0.013,0,0,0,0,v
2023-09-26 14:06,245.131,0.010,0,0,0,0,v
2023-09-26 14:12,245.125,0.007,0,0,0,0,v
2023-09-26 14:18,245.118,0.007,0,0,0,0,v
2023-09-26 14:24,245.108,0.010,0,0,0,0,v
2023-09-26 14:30,245.108,0.010,0,0,0,0,v
2023-09-26 14:36,245.112,0.007,0,0,0,0,v
2023-09-26 14:42,245.108,0.007,0,0,0,0,v
2023-09-26 14:48,245.102,0.007,0,0,0,0,v
2023-09-26 14:54,245.108,0.016,0,0,0,0,v
2023-09-26 15:00,245.108,0.010,0,0,0,0,v
2023-09-26 15:06,245.098,0.007,0,0,0,0,v
2023-09-26 15:12,245.095,0.007,0,0,0,0,v
2023-09-26 15:18,245.102,0.007,0,0,0,0,v
2023-09-26 15:24,245.112,0.007,0,0,0,0,v
2023-09-26 15:30,245.115,0.007,0,0,0,0,v
2023-09-26 15:36,245.118,0.007,0,0,0,0,v
2023-09-26 15:42,245.125,0.023,0,0,0,0,v
2023-09-26 15:48,245.125,0.010,0,0,0,0,v
2023-09-26 15:54,245.125,0.010,0,0,0,0,v
2023-09-26 16:00,245.112,0.010,0,0,0,0,v
2023-09-26 16:06,245.102,0.013,0,0,0,0,v
2023-09-26 16:12,245.092,0.010,0,0,0,0,v
2023-09-26 16:18,245.089,0.010,0,0,0,0,v
2023-09-26 16:24,245.085,0.010,0,0,0,0,v
2023-09-26 16:30,245.082,0.010,0,0,0,0,v
2023-09-26 16:36,245.082,0.010,0,0,0,0,v
2023-09-26 16:42,245.085,0.010,0,0,0,0,v
2023-09-26 16:48,245.095,0.010,0,0,0,0,v
2023-09-26 16:54,245.095,0.013,0,0,0,0,v
2023-09-26 17:00,245.089,0.033,0,0,0,0,v
2023-09-26 17:06,245.092,0.013,0,0,0,0,v
2023-09-26 17:12,245.095,0.013,0,0,0,0,v
2023-09-26 17:18,245.102,0.000,0,0,0,0,v
2023-09-26 17:24,245.092,0.013,0,0,0,0,v
2023-09-26 17:30,245.085,0.013,0,0,0,0,v
2023-09-26 17:36,245.092,0.016,0,0,0,0,v
2023-09-26 17:42,245.085,0.013,0,0,0,0,v
2023-09-26 17:48,245.085,0.013,0,0,0,0,v
2023-09-26 17:54,245.079,0.013,0,0,0,0,v
2023-09-26 18:00,245.072,0.013,0,0,0,0,v
2023-09-26 18:06,245.072,0.010,0,0,0,0,v
2023-09-26 18:12,245.075,0.010,0,0,0,0,v
2023-09-26 18:18,245.069,0.010,0,0,0,0,v
2023-09-26 18:24,245.075,0.010,0,0,0,0,v
2023-09-26 18:30,245.075,0.010,0,0,0,0,v
2023-09-26 18:36,245.075,0.013,0,0,0,0,v
2023-09-26 18:42,245.072,0.013,0,0,0,0,v
2023-09-26 18:48,245.075,0.013,0,0,0,0,v
2023-09-26 18:54,245.079,0.013,0,0,0,0,v
2023-09-26 19:00,245.082,0.016,0,0,0,0,v
2023-09-26 19:06,245.085,0.020,0,0,0,0,v
2023-09-26 19:12,245.089,0.016,0,0,0,0,v
2023-09-26 19:18,245.089,0.020,0,0,0,0,v
2023-09-26 19:24,245.089,0.013,0,0,0,0,v
2023-09-26 19:30,245.075,0.036,0,0,0,0,v
2023-09-26 19:36,245.079,0.016,0,0,0,0,v
2023-09-26 19:42,245.082,0.020,0,0,0,0,v
2023-09-26 19:48,245.085,0.000,0,0,0,0,v
2023-09-26 19:54,245.075,0.020,0,0,0,0,v
2023-09-26 20:00,245.069,0.020,0,0,0,0,v
2023-09-26 20:06,245.062,0.000,0,0,0,0,v
2023-09-26 20:12,245.066,0.020,0,0,0,0,v
2023-09-26 20:18,245.069,0.023,0,0,0,0,v
2023-09-26 20:24,245.075,0.020,0,0,0,0,v
2023-09-26 20:30,245.079,0.016,0,0,0,0,v
2023-09-26 20:36,245.082,0.016,0,0,0,0,v
2023-09-26 20:42,245.095,0.020,0,0,0,0,v
2023-09-26 20:48,245.092,0.016,0,0,0,0,v
2023-09-26 20:54,245.082,0.013,0,0,0,0,v
2023-09-26 21:00,245.092,0.016,0,0,0,0,v
2023-09-26 21:06,245.102,0.020,0,0,0,0,v
2023-09-26 21:12,245.115,0.033,0,0,0,0,v
2023-09-26 21:18,245.108,0.020,0,0,0,0,v
2023-09-26 21:24,245.108,0.020,0,0,0,0,v
2023-09-26 21:30,245.102,0.020,0,0,0,0,v
2023-09-26 21:36,245.095,0.020,0,0,0,0,v
2023-09-26 21:42,245.098,0.020,0,0,0,0,v
2023-09-26 21:48,245.095,0.016,0,0,0,0,v
2023-09-26 21:54,245.095,0.020,0,0,0,0,v
2023-09-26 22:00,245.102,0.016,0,0,0,0,v
2023-09-26 22:06,245.102,0.020,0,0,0,0,v
2023-09-26 22:12,245.108,0.020,0,0,0,0,v
2023-09-26 22:18,245.102,0.020,0,0,0,0,v
2023-09-26 22:24,245.102,0.020,0,0,0,0,v
2023-09-26 22:30,245.108,0.020,0,0,0,0,v
2023-09-26 22:36,245.112,0.020,0,0,0,0,v
2023-09-26 22:42,245.115,0.020,0,0,0,0,v
2023-09-26 22:48,245.115,0.059,0,0,0,0,v
2023-09-26 22:54,245.112,0.033,0,0,0,0,v
2023-09-26 23:00,245.102,0.016,0,0,0,0,v
2023-09-26 23:06,245.102,0.020,0,0,0,0,v
2023-09-26 23:12,245.102,0.016,0,0,0,0,v
2023-09-26 23:18,245.098,0.013,0,0,0,0,v
2023-09-26 23:24,245.098,0.016,0,0,0,0,v
2023-09-26 23:30,245.095,0.013,0,0,0,0,v
2023-09-26 23:36,245.108,0.013,0,0,0,0,v
2023-09-26 23:42,245.108,0.013,0,0,0,0,v
2023-09-26 23:48,245.108,0.013,0,0,0,0,v
2023-09-26 23:54,245.112,0.016,0,0,0,0,v
2023-09-27 00:00,245.121,0.016,0,0,0,0,v
2023-09-27 00:06,245.095,0.023,0,0,0,0,v
2023-09-27 00:12,245.112,0.023,0,0,0,0,v
2023-09-27 00:18,245.105,0.020,0,0,0,0,v
2023-09-27 00:24,245.105,0.020,0,0,0,0,v
2023-09-27 00:30,245.102,0.016,0,0,0,0,v
2023-09-27 00:36,245.105,0.020,0,0,0,0,v
2023-09-27 00:42,245.105,0.020,0,0,0,0,v
2023-09-27 00:48,245.105,0.016,0,0,0,0,v
2023-09-27 00:54,245.112,0.016,0,0,0,0,v
2023-09-27 01:00,245.115,0.016,0,0,0,0,v
2023-09-27 01:06,245.118,0.013,0,0,0,0,v
2023-09-27 01:12,245.125,0.013,0,0,0,0,v
2023-09-27 01:18,245.125,0.013,0,0,0,0,v
2023-09-27 01:24,245.115,0.013,0,0,0,0,v
2023-09-27 01:30,245.112,0.013,0,0,0,0,v
2023-09-27 01:36,245.121,0.013,0,0,0,0,v
2023-09-27 01:42,245.128,0.013,0,0,0,0,v
2023-09-27 01:48,245.121,0.013,0,0,0,0,v
2023-09-27 01:54,245.108,0.010,0,0,0,0,v
2023-09-27 02:00,245.115,0.010,0,0,0,0,v
2023-09-27 02:06,245.128,0.013,0,0,0,0,v
2023-09-27 02:12,245.128,0.010,0,0,0,0,v
2023-09-27 02:18,245.115,0.010,0,0,0,0,v
2023-09-27 02:24,245.115,0.007,0,0,0,0,v
2023-09-27 02:30,245.125,0.007,0,0,0,0,v
2023-09-27 02:36,245.125,0.010,0,0,0,0,v
2023-09-27 02:42,245.121,0.007,0,0,0,0,v
2023-09-27 02:48,245.121,0.007,0,0,0,0,v
2023-09-27 02:54,245.125,0.007,0,0,0,0,v
2023-09-27 03:00,245.125,0.007,0,0,0,0,v
2023-09-27 03:06,245.128,0.007,0,0,0,0,v
2023-09-27 03:12,245.131,0.007,0,0,0,0,v
2023-09-27 03:18,245.128,0.007,0,0,0,0,v
2023-09-27 03:24,245.135,0.007,0,0,0,0,v
2023-09-27 03:30,245.138,0.003,0,0,0,0,v
2023-09-27 03:36,245.135,0.007,0,0,0,0,v
2023-09-27 03:42,245.135,0.007,0,0,0,0,v
2023-09-27 03:48,245.131,0.003,0,0,0,0,v
2023-09-27 03:54,245.131,0.003,0,0,0,0,v
2023-09-27 04:00,245.141,0.003,0,0,0,0,v
2023-09-27 04:06,245.151,0.003,0,0,0,0,v
2023-09-27 04:12,245.151,0.003,0,0,0,0,v
2023-09-27 04:18,245.148,0.003,0,0,0,0,v
2023-09-27 04:24,245.135,0.003,0,0,0,0,v
2023-09-27 04:30,245.128,0.003,0,0,0,0,v
2023-09-27 04:36,245.131,0.003,0,0,0,0,v
2023-09-27 04:42,245.121,0.003,0,0,0,0,v
2023-09-27 04:48,245.108,0.003,0,0,0,0,v
2023-09-27 04:54,245.115,0.003,0,0,0,0,v
2023-09-27 05:00,245.131,0.003,0,0,0,0,v
2023-09-27 05:06,245.115,0.007,0,0,0,0,v
2023-09-27 05:12,245.108,0.003,0,0,0,0,v
2023-09-27 05:18,245.115,0.003,0,0,0,0,v
2023-09-27 05:24,245.118,0.003,0,0,0,0,v
2023-09-27 05:30,245.118,0.003,0,0,0,0,v
2023-09-27 05:36,245.115,0.003,0,0,0,0,v
2023-09-27 05:42,245.115,0.003,0,0,0,0,v
2023-09-27 05:48,245.102,0.007,0,0,0,0,v
2023-09-27 05:54,245.098,0.007,0,0,0,0,v
2023-09-27 06:00,245.102,0.007,0,0,0,0,v
2023-09-27 06:06,245.089,0.049,0,0,0,0,v
2023-09-27 06:12,245.079,0.026,0,0,0,0,v
2023-09-27 06:18,245.089,0.010,0,0,0,0,v
2023-09-27 06:24,245.089,0.007,0,0,0,0,v
2023-09-27 06:30,245.089,0.010,0,0,0,0,v
2023-09-27 06:36,245.085,0.013,0,0,0,0,v
2023-09-27 06:42,245.092,0.010,0,0,0,0,v
2023-09-27 06:48,245.095,0.007,0,0,0,0,v
2023-09-27 06:54,245.102,0.007,0,0,0,0,v
2023-09-27 07:00,245.098,0.007,0,0,0,0,v
2023-09-27 07:06,245.108,0.003,0,0,0,0,v
2023-09-27 07:12,245.105,0.003,0,0,0,0,v
2023-09-27 07:18,245.092,0.003,0,0,0,0,v
2023-09-27 07:24,245.105,0.007,0,0,0,0,v
2023-09-27 07:30,245.102,0.003,0,0,0,0,v
2023-09-27 07:36,245.102,0.007,0,0,0,0,v
2023-09-27 07:42,245.102,0.003,0,0,0,0,v
2023-09-27 07:48,245.085,0.003,0,0,0,0,v
2023-09-27 07:54,245.092,0.003,0,0,0,0,v
2023-09-27 08:00,245.082,0.003,0,0,0,0,v
2023-09-27 08:06,245.085,0.003,0,0,0,0,v
2023-09-27 08:12,245.082,0.003,0,0,0,0,v
2023-09-27 08:18,245.089,0.003,0,0,0,0,v
2023-09-27 08:24,245.089,0.043,0,0,0,0,v
2023-09-27 08:30,245.098,0.013,0,0,0,0,v
2023-09-27 08:36,245.098,0.013,0,0,0,0,v
2023-09-27 08:42,245.102,0.007,0,0,0,0,v
2023-09-27 08:48,245.108,0.007,0,0,0,0,v
2023-09-27 08:54,245.112,0.003,0,0,0,0,v
2023-09-27 09:00,245.115,0.003,0,0,0,0,v
2023-09-27 09:06,245.121,0.003,0,0,0,0,v
2023-09-27 09:12,245.098,0.013,0,0,0,0,v
2023-09-27 09:18,245.112,0.020,0,0,0,0,v
2023-09-27 09:24,245.118,0.033,0,0,0,0,v
2023-09-27 09:30,245.125,0.016,0,0,0,0,v
2023-09-27 09:36,245.128,0.030,0,0,0,0,v
2023-09-27 09:42,245.138,0.013,0,0,0,0,v
2023-09-27 09:48,245.131,0.010,0,0,0,0,v
2023-09-27 09:54,245.138,0.007,0,0,0,0,v
2023-09-27 10:00,245.131,0.010,0,0,0,0,v
2023-09-27 10:06,245.125,0.007,0,0,0,0,v
2023-09-27 10:12,245.115,0.007,0,0,0,0,v
2023-09-27 10:18,245.115,0.007,0,0,0,0,v
2023-09-27 10:24,245.125,0.007,0,0,0,0,v
2023-09-27 10:30,245.115,0.007,0,0,0,0,v
2023-09-27 10:36,245.121,0.003,0,0,0,0,v
2023-09-27 10:42,245.131,0.003,0,0,0,0,v
2023-09-27 10:48,245.125,0.000,0,0,0,0,v
2023-09-27 10:54,245.121,0.003,0,0,0,0,v
2023-09-27 11:00,245.121,0.003,0,0,0,0,v
2023-09-27 11:06,245.128,0.003,0,0,0,0,v
2023-09-27 11:12,245.128,0.003,0,0,0,0,v
2023-09-27 11:18,245.138,0.003,0,0,0,0,v
2023-09-27 11:24,245.144,0.003,0,0,0,0,v
2023-09-27 11:30,245.141,0.007,0,0,0,0,v
2023-09-27 11:36,245.128,0.003,0,0,0,0,v
2023-09-27 11:42,245.128,0.003,0,0,0,0,v
2023-09-27 11:48,245.115,0.003,0,0,0,0,v
2023-09-27 11:54,245.121,0.003,0,0,0,0,v
2023-09-27 12:00,245.115,0.007,0,0,0,0,v
2023-09-27 12:06,245.128,0.007,0,0,0,0,v
2023-09-27 12:12,245.112,0.023,0,0,0,0,v
2023-09-27 12:18,245.128,0.013,0,0,0,0,v
2023-09-27 12:24,245.138,0.000,0,0,0,0,v
2023-09-27 12:30,245.131,0.013,0,0,0,0,v
2023-09-27 12:36,245.125,0.013,0,0,0,0,v
2023-09-27 12:42,245.125,0.023,0,0,0,0,v
